path,label
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/435d4aff-f96c-415a-91a4-07e21179a3d0___RS_HL 8159_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/77843368-1495-4113-b865-83e381f0641e___JR_FrgE.S 8791_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/db85b64d-0f2a-41ad-9ac2-f912283d8e4b___RS_HL 7863_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/d3b63202-6e22-4d60-b4d0-31c54ffd2762___RS_HL 5675_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/3643fe1d-9523-47cf-9952-7e2ecb027338___RS_HL 5704_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/9e4c3e90-477d-4b7e-8227-bf82a037024e___JR_FrgE.S 3003_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/430fd7d8-9390-411c-b849-e421cf11f7a7___RS_HL 7314_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/9555b45b-0080-4d26-8b54-a343b9bf0ffc___FREC_Scab 3313_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/3b9d4604-18c3-49a7-8ac3-07386ae370fb___RS_HL 8179_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Cedar_apple_rust/5b1f2adb-5065-4b7f-8b51-bc5695ad5ebb___FREC_C.Rust 9802_final_masked.jpg,Apple___Cedar_apple_rust
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/80870a3d-e028-47c6-9548-cef00d68be2c___FREC_Scab 3469_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/f9ec74fa-f27f-4185-a89c-0613319e382b___JR_FrgE.S 8640_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/9100bed7-65dd-4425-840b-503f9db78ef8___FREC_Scab 3076_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/a72a9033-d2b9-4c64-93bc-7e5a1a0ea4ae___FREC_Scab 3284_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/d1773f0b-f049-4bb1-b13f-d33b96078ab3___FREC_Scab 3046_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/7c83792f-d375-42fb-a5a0-1bc2cb3a8eff___FREC_Scab 2914_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/8b96fb28-f778-4d18-93ef-cb3ef4ecd532___RS_HL 7575_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/36321868-bd15-45bc-94f7-b86603f7460d___RS_HL 5772_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/614e548e-9a13-428c-89bf-353a1880cf73___RS_HL 8190_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Cedar_apple_rust/492e83ef-7407-42f1-a0e2-e272cf1cdbc1___FREC_C.Rust 0024_final_masked.jpg,Apple___Cedar_apple_rust
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/20c2fcd9-0df2-4a18-a976-5a4f2e3f22aa___RS_HL 7882_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/29f7c332-777e-427b-898a-3b82465a17aa___JR_FrgE.S 2941_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/26ecaea0-d85f-449b-bd3e-16d85cc49eac___JR_FrgE.S 8674_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/d45d99cd-6834-4e22-9a4d-f58ef0806ed0___RS_HL 7562_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/ab1b3baa-483a-4b41-b5d7-32e043f52594___JR_FrgE.S 3073_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/0e8c4b90-36d4-4b8c-a134-88c344e97ac2___RS_HL 5721_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/08da0395-feee-4f66-b88b-2fa171d9521d___RS_HL 7779_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/0ebf06b5-7471-42d7-b8d6-5a53127f90f3___RS_HL 8163_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/4d3a7082-8a74-4cbe-8c75-eb9ffd47490b___RS_HL 7792_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/b0178b88-d413-498c-a6de-1d7cef560d3a___RS_HL 7925_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/8c5418d9-37db-450f-a20e-7fccfe69f57a___FREC_Scab 3404_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/17a083f1-5ba6-4f0c-917a-738b568f22ef___JR_FrgE.S 8612_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/211f5e77-fdc9-4d96-9395-bb3647678c43___RS_HL 7364_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/101c9dba-0628-40fd-a4af-cb7f4848d414___RS_HL 7358_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/02168189-aa75-4284-a7f0-8ca5901ea783___JR_FrgE.S 2948_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/49cc68a3-a1df-47c2-99d5-c2cb3a4c0227___RS_HL 7854_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/45e34a1f-1d46-42e8-921d-c82f2c9e7cd1___FREC_Scab 3228_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/b84f9317-4054-4796-b36a-1dffcb871956___JR_FrgE.S 8725_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/0f33804a-5389-49cc-abb1-c414b243991b___RS_HL 7321_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/f2b3cfad-a6a4-4d2c-b56a-3f323b497e87___JR_FrgE.S 2780_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/8b944746-e4b0-4032-b5ec-8a6252128065___RS_HL 6266_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/28b993ef-31f6-42a9-b39b-933a18c0b532___RS_HL 7798_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/5fcb921d-3329-443c-a708-37c3943f5493___FREC_Scab 2987_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/6e6ba2b7-f2dd-4e99-816a-0e0b8dd6d6bf___JR_FrgE.S 2762_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/c6d3d356-50ed-4d65-8d29-e1b1b9f8f478___RS_HL 7347_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/afac9fcd-ff8d-4ab8-9be2-c5649a59d6a0___RS_HL 6324_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Cedar_apple_rust/96bec7bd-9c12-4284-a298-d20379abb4a2___FREC_C.Rust 3815_final_masked.jpg,Apple___Cedar_apple_rust
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/fb0953a0-71a5-4c1c-9fb3-f0d9888c2170___RS_HL 8036_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/ce2f655a-64d9-44ed-a67c-7e23db612a35___RS_HL 7915_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/8eaf0422-c84e-4521-8628-85cf2fc91e7c___FREC_Scab 2989_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/1ceda3e6-3df1-4a82-a5f5-6c62dbd8ccc3___RS_HL 8072_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/12bc3d5c-2409-426e-b6cb-a08cbf488153___FREC_Scab 3154_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/5435d1b3-2138-47ca-aca4-23cac9d1bb43___JR_FrgE.S 2779_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/1356ba06-a72d-480b-b9e5-7bc349d9e605___RS_HL 6208_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/044a96a2-d5ac-490b-8c57-2c1859cdf8f3___RS_HL 7991_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/5c857785-58d0-4e74-8fff-dce904538692___JR_FrgE.S 2790_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Cedar_apple_rust/402aad30-3914-4227-a9b4-4d40a49fae72___FREC_C.Rust 0230_final_masked.jpg,Apple___Cedar_apple_rust
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/8201f21f-cd54-4ff6-9fc7-f3e97b0a8b42___RS_HL 8077_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/5412de7d-df5d-4a05-be4b-e108811c4a3e___JR_FrgE.S 2820_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/e66666f1-bad7-4ceb-8142-389b841be362___JR_FrgE.S 3008_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/6941b868-48df-4f58-9b34-4bc9d9e82867___JR_FrgE.S 8668_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/5fc76906-09db-4c86-a95e-f3c8d70c29c6___RS_HL 7414_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/803fcf75-7e13-45a8-bb3d-352140702555___RS_HL 5677_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/4555c009-6c33-4913-accc-fd1a8355646b___FREC_Scab 2929_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/7f1f4f8b-86cc-4cc5-bb70-8b1653cea8ae___JR_FrgE.S 8649_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/4cfa1595-b674-419b-93f7-2a836ff4d1bd___RS_HL 7464_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/6e21042a-928f-4e40-81bf-3a103ff52765___JR_FrgE.S 2938_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/d81744f3-b4a1-4343-b956-7975fe630b83___RS_HL 7343_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/2301f2bb-7972-4fb8-8be6-246ce55ca3b6___RS_HL 6100_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/a30edbd9-7605-47ca-9841-dce943c3e12a___RS_HL 7523_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/52cf2701-f319-4b3e-b6fb-8071f2f09ca9___RS_HL 8191_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/b7e9a2ff-31e8-4ddc-b739-17a8889715e7___RS_HL 6285_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Cedar_apple_rust/7ba80ce1-562a-404b-a8e9-273cd917081a___FREC_C.Rust 9833_final_masked.jpg,Apple___Cedar_apple_rust
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/d751e4b1-101d-4f23-aa99-5cd93b617aab___JR_FrgE.S 3012_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/4c501b09-39fc-4c6c-9c50-2200f0ba8b27___RS_HL 8187_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/45c79d4a-ac12-4bf8-a4d6-f59898aa4570___RS_HL 6317_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/7c5e4508-64ba-4b06-8a5b-6d0147280d88___RS_HL 7577_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/c01c9e64-11b2-4c1e-adf0-2e781c6d69aa___JR_FrgE.S 8817_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/f17a1770-7878-4f53-a432-e93429328836___RS_HL 6090_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/6e17c808-c071-4eae-befd-bf7e2ed0d9e1___FREC_Scab 3256_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/8558ed98-6e99-4d7e-98e1-9437bd4d2382___RS_HL 5766_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/f8ac1022-aeb5-4d6c-a976-a4117a3c1b57___RS_HL 5892_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/d8bd2900-b811-43a1-9ed7-05aa5f3f2649___RS_HL 7794_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/d2fe5d37-e8e1-42b2-a24b-875fb2527675___RS_HL 7947_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/4e817ac6-818a-431f-af6d-e44477f9b649___RS_HL 7616_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/680c56ea-dc23-4b7b-baeb-f51b156c98f6___FREC_Scab 3416_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/36cc892a-a8de-4547-939d-6dcaf2a8f179___RS_HL 7553_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/5bfc7dd9-17aa-4e40-b7f3-6033dc95f408___RS_HL 5717_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/d1745979-75a6-4b00-a544-cf5ba043e7e0___FREC_Scab 3330_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/8c850584-ade3-4067-bbf3-5c8602dba3c3___RS_HL 8175_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/86f3c6c0-3038-45dc-9307-3f548f20b74b___RS_HL 6318_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/acb21cc2-8d65-4880-a7bb-dcc1eab1564b___RS_HL 6272_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/f85e6b2c-e4b2-42fe-99db-9583b58bb51b___RS_HL 6112_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/06cf74b6-d895-4a09-b3b1-bc63579f8c33___FREC_Scab 3128_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/320dff9e-6d59-4bec-9e7c-930444343e3b___FREC_Scab 3398_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/f83c1286-8bdb-48e6-ac8f-bd8a5209afc7___JR_FrgE.S 3001_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/4f9a2639-beb2-4e4c-a62d-805792a50f4e___JR_FrgE.S 2944_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/b7740d56-4540-44f5-82c4-3916da0cba20___FREC_Scab 3229_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/29ab8216-ec38-4efd-9c77-21068fa899a4___FREC_Scab 3241_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/00e909aa-e3ae-4558-9961-336bb0f35db3___JR_FrgE.S 8593_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/bd910a05-42d0-4e01-9d88-0c8577ccdbe2___RS_HL 7396_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/bb1f1f60-cd69-4661-aca2-bcb19eb1def2___JR_FrgE.S 8785_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/7ea27d6d-f7a0-44b3-b6a2-f24455deb48b___RS_HL 7589_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/f3ff804e-bca4-4a23-9af9-1f5b8c5c9980___JR_FrgE.S 3053_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/d345baff-7be6-45a6-802a-b945b95b5885___RS_HL 5956_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/449205c0-c994-4e4f-9ea4-ef7fa45f2151___RS_HL 7730_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/eda0a3b5-fe6e-4646-acc6-7db5179e3e96___FREC_Scab 3380_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/63a29431-0e93-4e5d-b28d-3956edd10d01___FREC_Scab 3197_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/fdbfa6f7-f887-442d-8df1-1f0cf839fc4d___RS_HL 6274_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/23641520-3fbf-42e9-ba5f-c689bc74ce8c___JR_FrgE.S 8620_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/656265b3-9f9a-4a20-83f5-e5d6be938dcd___FREC_Scab 3454_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/8b36cf3e-4ce6-477b-9773-442f5d3c90e1___RS_HL 7931_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/02fe229e-2b2e-4e1e-b56f-3af97996bee6___RS_HL 8134_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/b24daaef-81e1-47fc-a858-b8c8b346d956___FREC_Scab 2927_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/b1e778d9-67ab-4480-ad8c-99608cbad53e___RS_HL 5976_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/5a41cc86-178f-488e-9d96-e63291247737___JR_FrgE.S 2984_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Black_rot/7389e6f0-9d77-41fd-b58c-e7d80c659ab6___JR_FrgE.S 8773_final_masked.jpg,Apple___Black_rot
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/45b5782c-dd64-4513-954a-25a4c4c5fdef___RS_HL 7887_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/88b24a9d-7b04-4b83-815b-52a9f5949bbd___RS_HL 8083_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/826bd506-04f2-424d-89da-7fe6ad6926b2___RS_HL 5757_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/98f456da-9871-48b8-b74a-a251dcfd1f9e___RS_HL 6123_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/7f06e481-8f9a-47cd-860a-8fea5b81fe9b___RS_HL 6193_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/dfa24368-8ba9-4c02-9c3e-9e9a62a8d479___FREC_Scab 3215_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Apple_scab/47b3d8bb-2461-4593-a0fe-a6adf0925a9a___FREC_Scab 2974_final_masked.jpg,Apple___Apple_scab
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Cedar_apple_rust/82ecdc54-ded2-4767-b865-c1df8ac85eaf___FREC_C.Rust 0128_final_masked.jpg,Apple___Cedar_apple_rust
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/b79b7572-548b-400e-a675-1ffa9a1d6079___RS_HL 6281_final_masked.jpg,Apple___healthy
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___Cedar_apple_rust/11a41b2a-5bf3-458a-801c-0898dd280c1e___FREC_C.Rust 9874_final_masked.jpg,Apple___Cedar_apple_rust
H:/Neuralbrion/AppleRGBDemoWithGPU/PlantVillage/ImageDataset/img1/Apple___healthy/5857071f-208a-40a0-85f2-6bc9f5a98fea___RS_HL 6026_final_masked.jpg,Apple___healthy
